pcip1,minisat2,0.11,refuted
pdtfifo1to0,cadical,,timeout
pdtfifo1to0,ictminisat,,timeout
pdtfifo1to0,minisat2,,timeout
pdtpmsarbiter,cadical,0.06,proved
pdtpmsarbiter,ictminisat,0.02,proved
pdtpmsarbiter,minisat2,0.02,proved
pdtpmsretherrtf,cadical,,timeout
pdtpmsretherrtf,ictminisat,,timeout
pdtpmsretherrtf,minisat2,,timeout
pdtpmsrotate32,cadical,0.58,proved
pdtpmsrotate32,ictminisat,0.52,proved
pdtpmsrotate32,minisat2,0.54,proved
pdtpmss1269b,cadical,0.15,proved
pdtpmss1269b,ictminisat,0.10,proved
pdtpmss1269b,minisat2,0.09,proved
pdtpmsusbphy,cadical,0.03,proved
pdtpmsusbphy,ictminisat,0.02,proved
pdtpmsusbphy,minisat2,0.02,proved
pdtswvibs8x8p0,cadical,0.24,refuted
pdtswvibs8x8p0,ictminisat,0.15,refuted
pdtswvibs8x8p0,minisat2,0.12,refuted
pdtswvtma6x4p1,cadical,,timeout
pdtswvtma6x4p1,ictminisat,,timeout
pdtswvtma6x4p1,minisat2,,timeout
pdtswvtma6x6p3,cadical,,timeout
pdtswvtma6x6p3,ictminisat,,timeout
pdtswvtma6x6p3,minisat2,,timeout
pdtvisblackjack0,cadical,0.80,proved
pdtvisblackjack0,ictminisat,0.19,proved
pdtvisblackjack0,minisat2,0.15,proved
pdtvisgigamax4,cadical,0.07,proved
pdtvisgigamax4,ictminisat,0.04,proved
pdtvisgigamax4,minisat2,0.04,proved
pdtvisgray0,cadical,0.01,proved
pdtvisgray0,ictminisat,0.01,proved
pdtvisgray0,minisat2,0.01,proved
pdtvishuffman1,cadical,0.02,proved
pdtvishuffman1,ictminisat,0.02,proved
pdtvishuffman1,minisat2,0.02,proved
pdtvisns2p3,cadical,0.13,proved
pdtvisns2p3,ictminisat,0.05,proved
pdtvisns2p3,minisat2,0.05,proved
pdtvisrethersqo0,cadical,0.02,proved
pdtvisrethersqo0,ictminisat,0.02,proved
pdtvisrethersqo0,minisat2,0.02,proved
pdtvisvending00,cadical,0.71,proved
pdtvisvending00,ictminisat,0.24,proved
pdtvisvending00,minisat2,0.19,proved
pj2010,cadical,0.39,proved
pj2010,ictminisat,0.33,proved
pj2010,minisat2,0.31,proved
pj2016,cadical,41.34,proved
pj2016,ictminisat,4.74,proved
pj2016,minisat2,4.43,proved
power2bit128,cadical,0.16,proved
power2bit128,ictminisat,0.06,proved
power2bit128,minisat2,0.07,proved
prodcellp4,cadical,,timeout
prodcellp4,ictminisat,,timeout
prodcellp4,minisat2,,timeout
productioncellp0,cadical,,timeout
productioncellp0,ictminisat,,timeout
productioncellp0,minisat2,,timeout
ringp0,cadical,0.04,refuted
ringp0,ictminisat,0.02,refuted
ringp0,minisat2,0.02,refuted
shift1add262144,cadical,,timeout
shift1add262144,ictminisat,,timeout
shift1add262144,minisat2,,timeout
srg5ptimo,cadical,0.02,refuted
srg5ptimo,ictminisat,0.02,refuted
srg5ptimo,minisat2,0.02,refuted
texasifetch1p1,cadical,0.03,proved
texasifetch1p1,ictminisat,0.02,proved
texasifetch1p1,minisat2,0.02,proved
texasifetch1p8,cadical,0.02,refuted
texasifetch1p8,ictminisat,0.02,refuted
texasifetch1p8,minisat2,0.02,refuted
texasparsesysp2,cadical,0.26,proved
texasparsesysp2,ictminisat,0.17,proved
texasparsesysp2,minisat2,0.17,proved
texasparsesysp3,cadical,0.32,refuted
texasparsesysp3,ictminisat,0.20,refuted
texasparsesysp3,minisat2,0.20,refuted
texaspimainp01,cadical,0.42,proved
texaspimainp01,ictminisat,0.34,proved
texaspimainp01,minisat2,0.32,proved
vis4arbitp1,cadical,0.15,proved
vis4arbitp1,ictminisat,0.04,proved
vis4arbitp1,minisat2,0.06,proved
visarbiter,cadical,0.05,proved
visarbiter,ictminisat,0.04,proved
visarbiter,minisat2,0.03,proved
viselevatorp1,cadical,0.03,proved
viselevatorp1,ictminisat,0.02,proved
viselevatorp1,minisat2,0.02,proved
viselevatorp2,cadical,0.03,refuted
viselevatorp2,ictminisat,0.04,refuted
viselevatorp2,minisat2,0.03,refuted
visemodel,cadical,0.02,proved
visemodel,ictminisat,0.02,proved
visemodel,minisat2,0.01,proved
visprodcellp01,cadical,0.40,proved
visprodcellp01,ictminisat,0.28,proved
visprodcellp01,minisat2,0.36,proved
