benchmark;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem;solver;status;bound;real;time;mem
pcip1;abcdeep;sat;3;0.89;0.10;31.9;abcsuperprove;sat;3;0.86;0.11;33.2;avy;sat;4;0.65;0.15;30.0;blimc;sat;3;0.70;0.29;3.5;conpcheck;sat;8;2.41;0.97;79.3;iimc;sat;3;0.41;0.45;43.2;iprover;sat;3;1.84;8.52;664.7;iproverdeep;sat;3;1.90;3.79;369.8;nuxmv;sat;3;0.45;0.00;0.0;nuxmvbmc;sat;3;0.89;0.05;0.0;pdtravdeep;sat;3;3.47;1.24;481.3;pdtravthrd;sat;3;2.31;3.24;998.4;shiftbmc;sat;3;0.78;0.18;15.4;truss;sat;3;0.22;0.16;50.0
pdtfifo1to0;abcdeep;uns;-1;3248.37;25978.49;1770.0;abcsuperprove;uns;-1;355.95;3216.01;1388.2;avy;uns;-1;1202.82;4809.31;2273.5;blimc;time;27;3600.03;3599.62;79.5;conpcheck;uns;-1;2360.39;7065.90;243.5;iimc;uns;-1;210.31;1672.13;348.4;iprover;time;19;3600.09;25340.22;23439.2;iproverdeep;time;17;3600.05;14490.47;21340.3;nuxmv;time;36;3600.08;14397.26;371.5;nuxmvbmc;time;20;3600.05;3599.16;88.1;pdtravdeep;time;2;3600.05;14393.66;991.6;pdtravthrd;uns;-1;148.87;1025.02;1815.0;shiftbmc;time;18;3600.08;3599.08;321.4;truss;time;37;3600.19;10819.79;1899.2
pdtpmsarbiter;abcdeep;uns;-1;8.87;1.25;237.2;abcsuperprove;uns;-1;0.57;0.07;28.4;avy;time;-1;3600.03;3599.35;25.9;blimc;unk;1000;2.39;1.59;16.7;conpcheck;uns;-1;3.12;0.36;62.4;iimc;uns;-1;0.70;0.00;0.0;iprover;time;844;3600.04;25335.02;97564.9;iproverdeep;time;868;3600.04;14466.73;87309.2;nuxmv;uns;-1;0.76;0.03;11.2;nuxmvbmc;unk;1001;0.77;0.00;0.0;pdtravdeep;uns;-1;1.23;0.68;115.5;pdtravthrd;uns;-1;1.33;0.74;234.2;shiftbmc;unk;1000;0.36;0.08;18.1;truss;uns;-1;0.96;0.00;0.0
pdtpmsretherrtf;abcdeep;time;115846873;3600.04;29775.83;9296.1;abcsuperprove;uns;-1;0.57;0.19;35.7;avy;uns;-1;0.51;0.04;19.2;blimc;time;70;3600.03;3599.26;67.4;conpcheck;uns;-1;1168.57;2327.19;111.1;iimc;uns;-1;1.29;5.17;34.3;iprover;time;64;3600.08;21744.07;91159.8;iproverdeep;time;60;3600.03;10880.10;62467.6;nuxmv;uns;-1;10.65;40.13;103.9;nuxmvbmc;time;67;3600.04;3599.45;208.9;pdtravdeep;uns;-1;1.55;0.72;119.2;pdtravthrd;uns;-1;0.83;0.74;234.2;shiftbmc;unk;1000;0.61;0.08;14.3;truss;uns;-1;1.16;2.68;62.3
pdtpmsrotate32;abcdeep;uns;-1;1.61;1.66;249.0;abcsuperprove;uns;-1;0.61;0.12;47.9;avy;uns;-1;1.45;0.28;45.6;blimc;unk;1000;165.01;164.59;134.8;conpcheck;uns;-1;2.36;2.06;77.2;iimc;uns;-1;0.41;0.18;23.7;iprover;uns;-1;1.54;4.20;509.8;iproverdeep;unk;3;3.17;4.91;395.3;nuxmv;uns;-1;1.44;1.73;95.9;nuxmvbmc;unk;1001;110.63;109.96;551.4;pdtravdeep;uns;-1;1.61;0.89;115.6;pdtravthrd;uns;-1;1.55;0.79;232.6;shiftbmc;unk;1000;1.31;0.28;19.3;truss;uns;-1;1.20;0.64;55.0
pdtpmss1269b;abcdeep;uns;-1;0.79;0.44;186.4;abcsuperprove;uns;-1;1.30;0.15;35.2;avy;uns;-1;1.48;0.33;62.2;blimc;unk;1000;1567.58;1567.00;294.8;conpcheck;uns;-1;2.99;2.06;62.3;iimc;uns;-1;1.05;1.01;39.9;iprover;uns;-1;0.75;2.74;390.8;iproverdeep;unk;10;9.24;8.23;325.2;nuxmv;uns;-1;0.89;0.16;74.5;nuxmvbmc;unk;1001;329.22;328.81;369.4;pdtravdeep;uns;-1;1.80;0.86;119.2;pdtravthrd;uns;-1;1.63;0.89;232.6;shiftbmc;unk;1000;119.37;118.37;230.9;truss;uns;-1;0.34;0.00;0.0
pdtpmsusbphy;abcdeep;uns;-1;1.60;0.82;199.6;abcsuperprove;uns;-1;0.54;0.12;49.9;avy;uns;-1;0.96;0.04;28.1;blimc;unk;1000;1173.95;1173.33;194.7;conpcheck;uns;-1;2.70;1.16;87.6;iimc;uns;-1;0.42;0.00;0.0;iprover;uns;-1;1.36;1.87;328.4;iproverdeep;unk;4;2.13;3.88;256.7;nuxmv;uns;-1;0.79;0.14;75.0;nuxmvbmc;unk;1001;1034.04;1033.32;308.8;pdtravdeep;uns;-1;0.83;0.69;116.1;pdtravthrd;uns;-1;1.15;0.75;234.6;shiftbmc;unk;1000;1.13;0.28;63.5;truss;uns;-1;0.99;0.00;0.0
pdtswvibs8x8p0;abcdeep;sat;14;0.53;0.64;278.2;abcsuperprove;sat;14;0.72;0.12;35.6;avy;sat;14;1.60;0.26;63.5;blimc;sat;14;1.17;0.80;4.3;conpcheck;sat;30;2.44;0.56;64.8;iimc;sat;14;0.73;0.09;25.9;iprover;sat;14;7.62;47.91;1797.5;iproverdeep;sat;14;7.58;25.84;1034.3;nuxmv;sat;14;1.04;0.13;83.0;nuxmvbmc;sat;14;0.57;0.17;35.8;pdtravdeep;sat;14;3.91;1.73;473.6;pdtravthrd;sat;14;3.39;4.11;970.1;shiftbmc;sat;14;0.84;0.28;17.8;truss;sat;14;0.27;0.48;72.6
pdtswvtma6x4p1;abcdeep;uns;-1;6.79;41.28;579.9;abcsuperprove;uns;-1;0.99;1.76;647.0;avy;uns;-1;3.74;12.30;309.5;blimc;unk;1000;891.72;891.53;240.8;conpcheck;uns;-1;4.84;7.88;79.2;iimc;uns;-1;3.71;26.67;62.2;iprover;uns;-1;27.29;161.85;3870.5;iproverdeep;time;544;3600.06;5524.20;35437.8;nuxmv;uns;-1;6.22;23.31;171.9;nuxmvbmc;unk;1001;59.15;58.55;504.5;pdtravdeep;time;5721;3600.20;13477.72;5487.3;pdtravthrd;uns;-1;1.94;1.35;322.1;shiftbmc;unk;1000;170.57;170.33;216.5;truss;uns;-1;10.66;39.08;203.8
pdtswvtma6x6p3;abcdeep;uns;-1;2067.15;16527.95;3693.8;abcsuperprove;uns;-1;1477.64;18910.70;6955.0;avy;uns;-1;1264.33;5055.02;1875.5;blimc;time;492;3600.06;3599.21;152.4;conpcheck;uns;-1;2172.58;6503.66;261.9;iimc;uns;-1;2750.96;21989.29;2176.4;iprover;uns;-1;86.24;512.72;7604.5;iproverdeep;time;623;3600.06;7526.40;68778.4;nuxmv;uns;-1;2924.44;11694.05;1475.9;nuxmvbmc;unk;1001;3308.46;3307.17;1399.2;pdtravdeep;time;2615;3600.27;13486.50;6819.6;pdtravthrd;uns;-1;27.66;175.31;1143.2;shiftbmc;time;456;3600.12;3599.80;893.5;truss;time;53;3600.18;10829.70;3000.8
pdtvisblackjack0;abcdeep;uns;-1;4.01;18.53;1495.4;abcsuperprove;uns;-1;0.85;0.11;20.2;avy;time;-1;3600.02;3599.25;42.6;blimc;unk;1000;43.84;43.08;27.6;conpcheck;uns;-1;2.80;1.93;81.0;iimc;uns;-1;0.98;0.01;21.0;iprover;time;528;3600.10;24070.07;111103.0;iproverdeep;time;558;3600.10;14220.30;116290.3;nuxmv;uns;-1;0.40;0.00;0.0;nuxmvbmc;unk;1001;0.68;0.00;0.0;pdtravdeep;uns;-1;632.59;2488.94;808.2;pdtravthrd;uns;-1;1.42;0.79;231.6;shiftbmc;unk;1000;1.01;0.15;15.4;truss;uns;-1;0.57;0.91;88.5
pdtvisgigamax4;abcdeep;uns;-1;0.93;0.52;173.5;abcsuperprove;uns;-1;0.43;0.12;35.3;avy;uns;-1;0.29;0.13;19.0;blimc;time;560;3600.06;3599.21;114.9;conpcheck;uns;-1;2.64;2.07;62.8;iimc;uns;-1;1.08;0.00;0.0;iprover;time;555;3600.26;17392.67;127684.5;iproverdeep;time;331;3600.10;10887.56;90864.6;nuxmv;uns;-1;0.62;0.53;81.5;nuxmvbmc;unk;1001;337.12;336.41;308.0;pdtravdeep;time;-1;3600.38;13483.78;10743.3;pdtravthrd;uns;-1;2.00;3.70;878.7;shiftbmc;unk;1000;96.26;95.48;123.1;truss;uns;-1;1.01;0.27;46.1
pdtvisgray0;abcdeep;uns;-1;7.38;1.17;247.5;abcsuperprove;uns;-1;0.83;0.11;47.1;avy;time;-1;3600.03;3598.90;26.8;blimc;unk;1000;0.81;0.17;3.0;conpcheck;uns;-1;2.98;0.40;32.2;iimc;uns;-1;0.92;0.00;21.0;iprover;uns;-1;0.91;0.09;110.0;iproverdeep;unk;3;0.67;0.01;43.9;nuxmv;uns;-1;1.17;0.06;13.5;nuxmvbmc;unk;1001;1.03;0.55;33.3;pdtravdeep;time;2946;3600.08;5830.59;1305.8;pdtravthrd;uns;-1;1.63;0.74;372.5;shiftbmc;unk;1000;1.24;0.06;17.9;truss;uns;-1;0.84;0.00;7.8
pdtvishuffman1;abcdeep;uns;-1;0.73;0.98;261.1;abcsuperprove;uns;-1;0.91;0.07;24.4;avy;time;-1;3600.11;3599.65;34.4;blimc;uns;-1;0.66;0.00;0.0;conpcheck;uns;-1;2.44;0.45;66.4;iimc;uns;-1;0.44;0.00;0.0;iprover;unk;-1;1.29;0.00;11.2;iproverdeep;unk;-1;0.84;0.00;11.1;nuxmv;uns;-1;0.30;0.00;0.0;nuxmvbmc;unk;1001;0.15;0.00;0.0;pdtravdeep;uns;-1;0.99;0.59;58.6;pdtravthrd;uns;-1;1.35;0.59;58.6;shiftbmc;unk;1000;0.81;0.08;14.4;truss;uns;-1;0.55;0.00;0.0
pdtvisns2p3;abcdeep;uns;-1;1.52;0.44;168.4;abcsuperprove;uns;-1;0.54;0.12;37.7;avy;uns;-1;1.49;0.23;52.8;blimc;unk;1000;3265.82;3264.68;302.0;conpcheck;uns;-1;2.58;2.06;62.1;iimc;uns;-1;0.52;0.10;25.7;iprover;uns;-1;1.74;4.06;478.0;iproverdeep;time;1137;3600.04;7248.25;54668.7;nuxmv;uns;-1;0.29;0.53;95.0;nuxmvbmc;unk;1001;3329.48;3329.02;623.6;pdtravdeep;time;-1;3600.87;13409.52;15000.3;pdtravthrd;uns;-1;2.34;3.76;888.5;shiftbmc;unk;1000;1021.00;1019.89;276.7;truss;uns;-1;0.86;0.03;35.1
pdtvisrethersqo0;abcdeep;uns;-1;8.62;1.92;228.7;abcsuperprove;uns;-1;1.19;0.11;35.8;avy;time;-1;3600.11;3599.52;30.3;blimc;uns;-1;0.69;0.00;0.0;conpcheck;uns;-1;2.77;0.36;32.5;iimc;uns;-1;0.74;0.01;22.0;iprover;unk;-1;2.25;5.12;292.4;iproverdeep;unk;-1;2.03;2.28;156.2;nuxmv;uns;-1;0.84;0.18;73.3;nuxmvbmc;unk;1001;4.24;3.25;175.8;pdtravdeep;time;279;3600.53;5160.79;17032.3;pdtravthrd;uns;-1;1.37;0.77;359.5;shiftbmc;unk;1000;1.16;0.06;14.1;truss;uns;-1;0.46;0.04;1.4
pdtvisvending00;abcdeep;uns;-1;1.21;0.84;256.4;abcsuperprove;uns;-1;0.46;0.76;654.0;avy;uns;-1;1.19;0.44;122.5;blimc;time;354;3600.07;3599.36;107.4;conpcheck;uns;-1;2.30;1.96;62.5;iimc;uns;-1;0.79;1.26;25.2;iprover;time;1200;3600.11;18116.63;117845.7;iproverdeep;time;222;3600.05;8652.63;63265.6;nuxmv;uns;-1;0.42;0.54;78.7;nuxmvbmc;unk;1001;20.76;19.66;256.2;pdtravdeep;time;-1;3601.92;13756.27;40338.1;pdtravthrd;uns;-1;2.37;5.17;877.0;shiftbmc;unk;1000;28.05;27.67;121.5;truss;uns;-1;0.97;1.46;63.7
pj2010;abcdeep;uns;-1;1.52;1.49;275.5;abcsuperprove;uns;-1;1.43;0.83;515.3;avy;uns;-1;2.05;1.41;29.6;blimc;time;754;3600.12;3599.00;3012.8;conpcheck;uns;-1;2.77;2.05;86.0;iimc;uns;-1;2.70;3.97;147.1;iprover;uns;-1;33.51;199.37;8143.5;iproverdeep;unk;18;341.79;342.31;4517.8;nuxmv;uns;-1;3.03;9.60;367.3;nuxmvbmc;unk;1001;1928.09;1927.43;5788.4;pdtravdeep;time;9;3601.04;13333.45;23741.7;pdtravthrd;uns;-1;7.10;13.42;1086.6;shiftbmc;unk;1000;72.24;71.58;1382.9;truss;uns;-1;4.92;11.61;426.3
pj2016;abcdeep;uns;-1;4.04;12.43;751.8;abcsuperprove;uns;-1;3.42;24.90;1215.8;avy;uns;-1;5.32;4.31;243.8;blimc;time;129;3600.11;3599.35;955.1;conpcheck;uns;-1;4.80;8.05;114.4;iimc;uns;-1;15.09;46.09;475.8;iprover;time;153;3600.18;14850.49;127654.5;iproverdeep;time;126;3600.11;13590.91;127622.2;nuxmv;uns;-1;16.73;64.23;786.1;nuxmvbmc;time;539;3600.11;3598.62;6301.6;pdtravdeep;time;-1;3601.24;13232.23;24958.3;pdtravthrd;uns;-1;105.48;300.87;1835.7;shiftbmc;unk;1000;658.63;657.87;4000.3;truss;uns;-1;17.45;57.29;735.3
power2bit128;abcdeep;uns;-1;6.44;2.17;361.5;abcsuperprove;uns;-1;0.93;0.17;605.5;avy;uns;-1;0.97;0.17;101.3;blimc;unk;1000;1.35;0.80;5.6;conpcheck;uns;-1;3.03;2.07;56.2;iimc;uns;-1;0.41;0.00;0.0;iprover;time;2854;3600.08;15086.08;127580.6;iproverdeep;time;1318;3600.06;14490.14;121328.8;nuxmv;uns;-1;1.21;0.92;90.0;nuxmvbmc;unk;1001;0.87;0.27;43.3;pdtravdeep;time;22659;3600.08;5776.21;1120.5;pdtravthrd;uns;-1;1.70;1.00;232.6;shiftbmc;unk;1000;1.53;0.68;34.2;truss;uns;-1;1.32;1.52;42.6
prodcellp4;abcdeep;sat;82;1.38;0.99;207.7;abcsuperprove;sat;82;1.11;2.02;585.1;avy;sat;82;1.12;1.25;153.2;blimc;sat;82;3.22;2.79;13.3;conpcheck;sat;82;4.60;7.89;110.0;iimc;sat;82;4.19;6.25;252.9;iprover;sat;82;256.08;1791.04;24164.5;iproverdeep;sat;82;304.93;1216.93;16582.7;nuxmv;sat;82;1.45;1.69;120.5;nuxmvbmc;sat;82;0.85;0.46;56.0;pdtravdeep;sat;82;6.11;7.61;694.4;pdtravthrd;sat;82;7.73;29.35;1046.3;shiftbmc;sat;82;1.13;0.58;49.0;truss;sat;82;1.17;2.61;126.6
productioncellp0;abcdeep;sat;85;1.35;0.99;204.3;abcsuperprove;sat;85;0.42;1.96;488.2;avy;sat;85;0.89;0.92;157.9;blimc;sat;85;6.78;6.49;38.7;conpcheck;sat;85;4.21;7.88;98.0;iimc;sat;128;18.74;25.72;576.9;iprover;sat;85;217.41;1516.86;21072.1;iproverdeep;sat;85;269.93;1080.17;14709.6;nuxmv;sat;85;1.31;1.27;105.6;nuxmvbmc;sat;85;1.03;0.36;49.4;pdtravdeep;sat;85;5.13;6.11;645.4;pdtravthrd;sat;85;7.15;24.99;1037.8;shiftbmc;sat;85;1.38;0.58;36.7;truss;sat;85;1.40;2.48;98.4
ringp0;abcdeep;sat;8;8.28;0.21;61.6;abcsuperprove;sat;8;1.12;0.10;43.9;avy;sat;10;0.42;0.06;21.1;blimc;sat;8;0.81;0.10;3.3;conpcheck;sat;20;2.74;0.09;62.6;iimc;sat;8;0.62;0.00;0.0;iprover;sat;8;1.48;2.65;483.9;iproverdeep;sat;8;1.35;1.62;289.9;nuxmv;sat;8;0.31;0.00;0.0;nuxmvbmc;sat;8;0.70;0.00;0.0;pdtravdeep;sat;8;3.26;0.92;456.9;pdtravthrd;sat;8;3.06;2.22;859.7;shiftbmc;sat;8;0.58;0.00;0.0;truss;sat;8;0.75;0.00;0.0
shift1add262144;abcdeep;time;262144;3600.03;21469.21;13840.4;abcsuperprove;uns;-1;1.19;0.89;555.7;avy;time;-1;3600.09;10796.11;9456.1;blimc;unk;1000;3.17;2.20;16.0;conpcheck;time;1000;3600.05;528.14;131.9;iimc;uns;-1;60.76;458.72;368.3;iprover;time;1951;3600.27;14745.15;127653.1;iproverdeep;time;2040;3600.13;11888.46;119433.7;nuxmv;uns;-1;1306.33;5223.18;2799.0;nuxmvbmc;unk;1001;1.20;0.36;53.8;pdtravdeep;time;1738;3600.04;8995.47;1801.8;pdtravthrd;uns;-1;154.75;669.59;1394.7;shiftbmc;unk;1000;0.77;0.08;20.1;truss;time;22752;3600.06;10824.02;1035.3
srg5ptimo;abcdeep;sat;3;6.52;0.21;129.1;abcsuperprove;sat;4;0.52;0.11;49.7;avy;sat;3;1.05;0.12;19.1;blimc;sat;3;0.98;0.00;0.0;conpcheck;sat;10;2.85;0.16;62.6;iimc;sat;3;0.63;0.00;0.0;iprover;sat;3;1.33;1.67;321.0;iproverdeep;sat;3;1.35;0.92;181.4;nuxmv;sat;3;0.65;0.00;0.0;nuxmvbmc;sat;3;1.03;0.00;0.0;pdtravdeep;sat;3;2.89;0.92;458.0;pdtravthrd;sat;3;1.94;2.24;862.6;shiftbmc;sat;3;0.91;0.08;18.0;truss;sat;3;0.37;0.00;0.0
texasifetch1p1;abcdeep;uns;-1;6.66;1.40;281.1;abcsuperprove;uns;-1;0.59;0.11;43.9;avy;uns;-1;0.65;0.14;51.4;blimc;unk;1000;6.24;5.79;19.4;conpcheck;uns;-1;2.65;2.06;53.7;iimc;uns;-1;0.77;0.00;0.0;iprover;uns;-1;1.38;2.10;270.7;iproverdeep;unk;9;0.89;1.22;175.9;nuxmv;uns;-1;0.57;0.04;0.0;nuxmvbmc;unk;1001;6.97;6.67;106.9;pdtravdeep;uns;-1;0.83;0.70;119.4;pdtravthrd;unk;-1;1.64;0.59;58.6;shiftbmc;unk;1000;20.79;19.78;54.2;truss;uns;-1;0.42;0.00;0.0
texasifetch1p8;abcdeep;sat;4;7.52;0.35;105.5;abcsuperprove;sat;4;0.68;0.11;46.0;avy;sat;4;0.89;0.11;47.4;blimc;sat;4;0.55;0.00;0.0;conpcheck;sat;10;2.92;0.10;62.6;iimc;sat;4;0.19;0.00;0.0;iprover;sat;4;1.16;1.62;325.4;iproverdeep;sat;4;0.52;0.91;201.2;nuxmv;sat;4;0.91;0.00;0.0;nuxmvbmc;sat;4;0.61;0.00;0.0;pdtravdeep;sat;4;2.53;0.93;454.7;pdtravthrd;unk;-1;0.71;0.59;58.6;shiftbmc;sat;4;0.39;0.06;15.9;truss;sat;4;0.84;0.00;0.0
texasparsesysp2;abcdeep;uns;-1;1.38;0.84;202.9;abcsuperprove;uns;-1;0.34;0.11;33.3;avy;uns;-1;1.36;0.26;25.3;blimc;unk;1000;13.86;13.19;29.2;conpcheck;uns;-1;2.71;1.14;50.5;iimc;uns;-1;0.64;0.00;0.0;iprover;time;1597;3600.34;15478.08;127703.1;iproverdeep;time;922;3600.41;12047.28;127686.1;nuxmv;uns;-1;0.90;0.08;19.3;nuxmvbmc;unk;1001;3.21;2.55;149.3;pdtravdeep;time;2;3600.42;5317.46;12440.1;pdtravthrd;uns;-1;1.32;0.95;454.7;shiftbmc;unk;1000;1.01;0.38;20.0;truss;uns;-1;1.09;0.79;111.4
texasparsesysp3;abcdeep;sat;8;1.30;0.53;93.5;abcsuperprove;sat;8;0.91;0.12;35.3;avy;sat;8;1.05;0.23;37.5;blimc;sat;8;0.60;0.00;0.0;conpcheck;sat;18;2.71;0.36;68.3;iimc;sat;8;0.62;0.00;0.0;iprover;sat;8;1.46;4.49;504.2;iproverdeep;sat;8;1.48;2.51;289.2;nuxmv;sat;8;0.62;0.07;19.0;nuxmvbmc;sat;8;0.65;0.05;29.2;pdtravdeep;sat;8;3.66;1.08;461.8;pdtravthrd;sat;9;1.70;0.94;383.3;shiftbmc;sat;8;0.90;0.28;20.1;truss;sat;8;1.12;1.12;112.6
texaspimainp01;abcdeep;uns;-1;1.11;0.68;217.9;abcsuperprove;uns;-1;0.93;0.16;374.1;avy;time;-1;3600.04;3598.98;42.4;blimc;unk;1000;178.62;177.89;133.0;conpcheck;uns;-1;2.89;1.26;56.8;iimc;uns;-1;0.83;0.00;0.0;iprover;time;546;3600.16;18183.43;127645.7;iproverdeep;time;189;3600.05;10881.81;63441.8;nuxmv;uns;-1;0.90;0.68;103.5;nuxmvbmc;unk;1001;827.75;827.23;786.5;pdtravdeep;time;223;3600.15;13473.93;5344.5;pdtravthrd;uns;-1;1.16;0.76;232.7;shiftbmc;unk;1000;1.09;0.38;20.1;truss;uns;-1;1.23;1.34;109.1
vis4arbitp1;abcdeep;uns;-1;5.45;1.06;230.6;abcsuperprove;uns;-1;0.34;0.11;47.6;avy;uns;-1;1.06;0.15;76.7;blimc;time;338;3600.06;3599.28;70.6;conpcheck;uns;-1;3.07;2.04;62.3;iimc;uns;-1;0.56;0.00;0.0;iprover;time;52;3600.03;25342.51;23274.7;iproverdeep;time;50;3600.06;14489.85;20202.0;nuxmv;uns;-1;0.76;0.55;74.0;nuxmvbmc;unk;1001;39.80;39.67;158.7;pdtravdeep;time;-1;3600.04;14394.86;1320.6;pdtravthrd;uns;-1;2.65;4.27;875.0;shiftbmc;unk;1000;408.30;407.54;509.2;truss;uns;-1;0.79;0.31;40.9
visarbiter;abcdeep;uns;-1;6.58;0.87;200.6;abcsuperprove;uns;-1;0.27;0.11;35.3;avy;uns;-1;0.82;0.10;32.3;blimc;unk;1000;169.81;169.28;81.1;conpcheck;uns;-1;2.88;1.96;67.6;iimc;uns;-1;0.10;0.00;0.0;iprover;time;1155;3600.11;25332.07;116325.1;iproverdeep;time;1211;3600.04;14494.40;94188.2;nuxmv;uns;-1;1.06;0.14;75.2;nuxmvbmc;unk;1001;293.00;292.34;250.1;pdtravdeep;time;1824;3600.03;14394.39;1975.9;pdtravthrd;uns;-1;1.19;0.75;330.6;shiftbmc;unk;1000;38.23;37.68;112.5;truss;uns;-1;1.01;0.32;40.7
viselevatorp1;abcdeep;uns;-1;0.82;0.48;176.9;abcsuperprove;uns;-1;0.75;0.11;35.2;avy;uns;-1;0.63;0.07;28.6;blimc;unk;1000;21.65;20.59;93.3;conpcheck;uns;-1;2.86;2.05;75.4;iimc;uns;-1;0.12;0.00;0.0;iprover;uns;-1;0.92;2.60;367.8;iproverdeep;time;866;3600.11;7250.87;73671.9;nuxmv;uns;-1;0.45;0.16;76.8;nuxmvbmc;unk;1001;6.78;6.26;306.9;pdtravdeep;time;29;3600.17;13483.37;5082.9;pdtravthrd;uns;-1;1.07;0.88;290.1;shiftbmc;unk;1000;1.85;0.78;96.3;truss;uns;-1;0.69;0.00;0.0
viselevatorp2;abcdeep;sat;4;0.59;0.12;33.0;abcsuperprove;sat;4;0.81;0.11;35.0;avy;sat;4;0.44;0.04;29.6;blimc;sat;4;0.37;0.10;2.8;conpcheck;sat;11;2.52;0.15;67.8;iimc;sat;4;0.68;0.00;0.0;iprover;sat;4;1.36;4.49;481.9;iproverdeep;sat;4;1.77;2.59;288.1;nuxmv;sat;4;1.06;0.00;0.0;nuxmvbmc;sat;4;0.44;0.00;0.0;pdtravdeep;sat;4;3.22;1.04;463.0;pdtravthrd;sat;4;3.45;2.23;860.8;shiftbmc;sat;4;0.51;0.08;14.3;truss;sat;4;0.27;0.00;0.0
visemodel;abcdeep;uns;-1;5.68;1.81;284.0;abcsuperprove;uns;-1;0.31;0.11;35.1;avy;uns;-1;0.26;0.09;32.5;blimc;unk;1000;6.95;5.99;17.6;conpcheck;uns;-1;2.40;1.45;67.3;iimc;uns;-1;0.94;0.00;0.0;iprover;uns;-1;1.34;2.33;273.9;iproverdeep;time;1338;3600.08;7249.29;72852.3;nuxmv;uns;-1;1.04;0.14;73.6;nuxmvbmc;unk;1001;2.58;1.95;108.1;pdtravdeep;time;6;3600.14;14346.71;3266.0;pdtravthrd;uns;-1;0.85;0.78;362.5;shiftbmc;unk;1000;1.11;0.28;34.3;truss;uns;-1;0.11;0.00;0.0
visprodcellp01;abcdeep;uns;-1;0.97;0.45;170.5;abcsuperprove;uns;-1;0.62;0.72;541.3;avy;uns;-1;0.45;0.16;73.6;blimc;unk;1000;93.08;92.27;197.0;conpcheck;uns;-1;2.22;1.96;73.5;iimc;uns;-1;0.26;0.56;33.1;iprover;uns;-1;2.97;16.34;899.0;iproverdeep;time;661;3600.07;7251.57;73977.2;nuxmv;uns;-1;1.06;0.52;102.0;nuxmvbmc;unk;1001;14.79;14.25;600.8;pdtravdeep;time;155;3600.16;13474.90;6097.8;pdtravthrd;uns;-1;2.00;3.93;1003.4;shiftbmc;unk;1000;1185.35;1184.25;363.9;truss;uns;-1;0.84;1.36;73.8
